"_attachments","_etag","_rid","_self","_ts","ambientTemperature","batteryAdcVoltage","batteryLevel","dataTransferIsOngoing","hmtTemperature","humidity","hydraulicBalancingIsEffective","id","isDirectMotorControlActive","isMotorCalibrated","motorPosition","motorPositionConstraint","publishedAt","rawAmbientTemperature","rotaryEncoder","targetTemperature","targetTemperatureLevel","targetTemperatureTag","taxonomyItemId","tegVoltage","thermostatId","valveOpenness"
attachments/,"""02008360-0000-0d00-0000-67f71da60000""",LHocAPPPqmWslCYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWslCYAAAAAAA==/,1744248230,19.2,,,false,,60,false,8c1f64ddb0000155-20250410011619965366,false,true,0,772,2025-04-10T01:16:19.965366Z,19.9,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""02008460-0000-0d00-0000-67f71da60000""",LHocAPPPqmWtlCYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWtlCYAAAAAAA==/,1744248230,19.2,,,false,,59,false,8c1f64ddb0000155-20250410012119965366,false,true,0,772,2025-04-10T01:21:19.965366Z,19.9,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""02008560-0000-0d00-0000-67f71da60000""",LHocAPPPqmWulCYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWulCYAAAAAAA==/,1744248230,19.2,,,false,21.6,59,false,8c1f64ddb0000155-20250410012349965366,false,true,0,772,2025-04-10T01:23:49.965366Z,20,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""02006d61-0000-0d00-0000-67f71ffe0000""",LHocAPPPqmUTlSYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUTlSYAAAAAAA==/,1744248830,19.1,3.16,17,false,,59,false,8c1f64ddb0000155-20250410013120210744,false,true,0,772,2025-04-10T01:31:20.210744Z,20,3,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02006e61-0000-0d00-0000-67f71ffe0000""",LHocAPPPqmUUlSYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUUlSYAAAAAAA==/,1744248830,19.2,3.16,17,false,,59,false,8c1f64ddb0000155-20250410012620210744,false,true,0,772,2025-04-10T01:26:20.210744Z,20,3,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""02006f61-0000-0d00-0000-67f71ffe0000""",LHocAPPPqmUVlSYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUVlSYAAAAAAA==/,1744248830,19.1,3.16,17,false,,59,false,8c1f64ddb0000155-20250410012850210744,false,true,0,772,2025-04-10T01:28:50.210744Z,20,3,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""02007061-0000-0d00-0000-67f71ffe0000""",LHocAPPPqmUWlSYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUWlSYAAAAAAA==/,1744248830,19.1,3.16,17,false,21.6,59,false,8c1f64ddb0000155-20250410013350210744,false,true,0,772,2025-04-10T01:33:50.210744Z,20,3,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02005962-0000-0d00-0000-67f722570000""",LHocAPPPqmV7lSYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmV7lSYAAAAAAA==/,1744249431,19.1,,,false,,59,false,8c1f64ddb0000155-20250410013620881475,false,true,0,772,2025-04-10T01:36:20.881475Z,20,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02005a62-0000-0d00-0000-67f722570000""",LHocAPPPqmV8lSYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmV8lSYAAAAAAA==/,1744249431,19.1,,,false,,59,false,8c1f64ddb0000155-20250410013850881475,false,true,0,772,2025-04-10T01:38:50.881475Z,20,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02005b62-0000-0d00-0000-67f722570000""",LHocAPPPqmV9lSYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmV9lSYAAAAAAA==/,1744249431,19.1,,,false,,59,false,8c1f64ddb0000155-20250410014120881475,false,true,0,772,2025-04-10T01:41:20.881475Z,20,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02005c62-0000-0d00-0000-67f722570000""",LHocAPPPqmV+lSYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmV+lSYAAAAAAA==/,1744249431,19.1,,,false,21.6,59,false,8c1f64ddb0000155-20250410014350881475,false,true,0,772,2025-04-10T01:43:50.881475Z,20,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
attachments/,"""02005f63-0000-0d00-0000-67f724ae0000""",LHocAPPPqmXjlSYAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXjlSYAAAAAAA==/,1744250030,19.1,,,false,,59,false,8c1f64ddb0000155-20250410014620417398,false,true,0,772,2025-04-10T01:46:20.417398Z,20,,15,4,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0500,8c1f64ddb0000155,0
