"_attachments","_etag","_rid","_self","_ts","ambientTemperature","batteryAdcVoltage","batteryLevel","dataTransferIsOngoing","hmtTemperature","humidity","hydraulicBalancingIsEffective","id","isDirectMotorControlActive","isMotorCalibrated","motorPosition","motorPositionConstraint","publishedAt","rawAmbientTemperature","rotaryEncoder","targetTemperature","targetTemperatureLevel","targetTemperatureTag","taxonomyItemId","tegVoltage","thermostatId","valveOpenness"
attachments/,"""0b009aa7-0000-0d00-0000-6804b6230000""",LHocAPPPqmUD6SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUD6SkAAAAAAA==/,1745139235,24.5,,,false,,43,false,8c1f64ddb0000155-20250420084624970177,false,true,0,750,2025-04-20T08:46:24.970177Z,29.4,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.150,8c1f64ddb0000155,0
attachments/,"""0b009ba7-0000-0d00-0000-6804b6230000""",LHocAPPPqmUE6SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUE6SkAAAAAAA==/,1745139235,24.6,,,false,32.2,44,false,8c1f64ddb0000155-20250420085354970177,false,true,0,750,2025-04-20T08:53:54.970177Z,29,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.130,8c1f64ddb0000155,0
attachments/,"""0b009fa7-0000-0d00-0000-6804b6230000""",LHocAPPPqmUI6SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUI6SkAAAAAAA==/,1745139235,24.6,,,false,,43,false,8c1f64ddb0000155-20250420084854970177,false,true,0,750,2025-04-20T08:48:54.970177Z,29.3,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.140,8c1f64ddb0000155,0
attachments/,"""0b00a0a7-0000-0d00-0000-6804b6230000""",LHocAPPPqmUJ6SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUJ6SkAAAAAAA==/,1745139235,24.6,,,false,,44,false,8c1f64ddb0000155-20250420085124970177,false,true,0,750,2025-04-20T08:51:24.970177Z,29.2,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.140,8c1f64ddb0000155,0
attachments/,"""0b00aca8-0000-0d00-0000-6804b87d0000""",LHocAPPPqmWW6SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWW6SkAAAAAAA==/,1745139837,24.6,2.97,0,false,,45,false,8c1f64ddb0000155-20250420085856959503,false,true,0,750,2025-04-20T08:58:56.959503Z,28.7,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.120,8c1f64ddb0000155,0
attachments/,"""0b00ada8-0000-0d00-0000-6804b87d0000""",LHocAPPPqmWX6SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWX6SkAAAAAAA==/,1745139837,24.6,2.97,0,false,,44,false,8c1f64ddb0000155-20250420085626959503,false,true,0,750,2025-04-20T08:56:26.959503Z,28.8,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.130,8c1f64ddb0000155,0
attachments/,"""0b00aea8-0000-0d00-0000-6804b87d0000""",LHocAPPPqmWY6SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWY6SkAAAAAAA==/,1745139837,24.7,2.97,0,false,,45,false,8c1f64ddb0000155-20250420090126959503,false,true,0,750,2025-04-20T09:01:26.959503Z,28.6,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.120,8c1f64ddb0000155,0
attachments/,"""0b00afa8-0000-0d00-0000-6804b87d0000""",LHocAPPPqmWZ6SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWZ6SkAAAAAAA==/,1745139837,24.7,2.97,0,false,31.2,45,false,8c1f64ddb0000155-20250420090356959503,false,true,0,750,2025-04-20T09:03:56.959503Z,28.5,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.120,8c1f64ddb0000155,0
attachments/,"""0b00baa8-0000-0d00-0000-6804b8890000""",LHocAPPPqmWa6SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWa6SkAAAAAAA==/,1745139849,,,,false,,,false,8c1f64ddb0000155-20250420090409475862,false,true,0,,2025-04-20T09:04:09.475862Z,,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,,8c1f64ddb0000155,0
attachments/,"""0b0051ac-0000-0d00-0000-6804bad50000""",LHocAPPPqmUn6ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUn6ikAAAAAAA==/,1745140437,24.7,,,false,,46,false,8c1f64ddb0000155-20250420090627149396,false,true,0,750,2025-04-20T09:06:27.149396Z,28.3,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.110,8c1f64ddb0000155,0
attachments/,"""0b0052ac-0000-0d00-0000-6804bad50000""",LHocAPPPqmUo6ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUo6ikAAAAAAA==/,1745140437,24.7,,,false,,46,false,8c1f64ddb0000155-20250420090857149396,false,true,0,750,2025-04-20T09:08:57.149396Z,28.2,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.110,8c1f64ddb0000155,0
attachments/,"""0b0053ac-0000-0d00-0000-6804bad50000""",LHocAPPPqmUp6ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUp6ikAAAAAAA==/,1745140437,24.7,,,false,,46,false,8c1f64ddb0000155-20250420091127149396,false,true,0,750,2025-04-20T09:11:27.149396Z,28.1,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.110,8c1f64ddb0000155,0
attachments/,"""0b0054ac-0000-0d00-0000-6804bad50000""",LHocAPPPqmUq6ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUq6ikAAAAAAA==/,1745140437,24.8,,,false,30.4,47,false,8c1f64ddb0000155-20250420091357149396,false,true,0,750,2025-04-20T09:13:57.149396Z,27.9,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.100,8c1f64ddb0000155,0
attachments/,"""0b003eaf-0000-0d00-0000-6804bd2d0000""",LHocAPPPqmW36ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmW36ikAAAAAAA==/,1745141037,24.8,,,false,,48,false,8c1f64ddb0000155-20250420092126851440,false,true,0,750,2025-04-20T09:21:26.851440Z,27.6,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.100,8c1f64ddb0000155,0
attachments/,"""0b003faf-0000-0d00-0000-6804bd2d0000""",LHocAPPPqmW46ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmW46ikAAAAAAA==/,1745141037,24.8,,,false,,47,false,8c1f64ddb0000155-20250420091626851440,false,true,0,750,2025-04-20T09:16:26.851440Z,27.8,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.100,8c1f64ddb0000155,0
attachments/,"""0b0040af-0000-0d00-0000-6804bd2d0000""",LHocAPPPqmW56ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmW56ikAAAAAAA==/,1745141037,24.8,,,false,29.8,48,false,8c1f64ddb0000155-20250420092356851440,false,true,0,750,2025-04-20T09:23:56.851440Z,27.5,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0900,8c1f64ddb0000155,0
attachments/,"""0b0041af-0000-0d00-0000-6804bd2d0000""",LHocAPPPqmW66ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmW66ikAAAAAAA==/,1745141037,24.8,,,false,,47,false,8c1f64ddb0000155-20250420091856851440,false,true,0,750,2025-04-20T09:18:56.851440Z,27.8,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.100,8c1f64ddb0000155,0
attachments/,"""0b00c6b0-0000-0d00-0000-6804bf830000""",LHocAPPPqmVH6ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVH6ykAAAAAAA==/,1745141635,24.8,2.97,0,false,,48,false,8c1f64ddb0000155-20250420092624993761,false,true,0,750,2025-04-20T09:26:24.993761Z,27.4,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0900,8c1f64ddb0000155,0
attachments/,"""0b00c7b0-0000-0d00-0000-6804bf830000""",LHocAPPPqmVI6ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVI6ykAAAAAAA==/,1745141635,24.8,2.97,0,false,29.3,49,false,8c1f64ddb0000155-20250420093354993761,false,true,0,750,2025-04-20T09:33:54.993761Z,27.2,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0900,8c1f64ddb0000155,0
attachments/,"""0b00c8b0-0000-0d00-0000-6804bf830000""",LHocAPPPqmVJ6ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVJ6ykAAAAAAA==/,1745141635,24.8,2.97,0,false,,48,false,8c1f64ddb0000155-20250420092854993761,false,true,0,750,2025-04-20T09:28:54.993761Z,27.4,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0900,8c1f64ddb0000155,0
attachments/,"""0b00c9b0-0000-0d00-0000-6804bf830000""",LHocAPPPqmVK6ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVK6ykAAAAAAA==/,1745141635,24.8,2.97,0,false,,49,false,8c1f64ddb0000155-20250420093124993761,false,true,0,750,2025-04-20T09:31:24.993761Z,27.2,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0900,8c1f64ddb0000155,0
attachments/,"""0b00d8b2-0000-0d00-0000-6804c1dc0000""",LHocAPPPqmXX6ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXX6ykAAAAAAA==/,1745142236,24.9,,,false,,49,false,8c1f64ddb0000155-20250420093625060555,false,true,0,750,2025-04-20T09:36:25.060555Z,27.1,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0900,8c1f64ddb0000155,0
attachments/,"""0b00d9b2-0000-0d00-0000-6804c1dc0000""",LHocAPPPqmXY6ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXY6ykAAAAAAA==/,1745142236,24.9,,,false,,49,false,8c1f64ddb0000155-20250420093855060555,false,true,0,750,2025-04-20T09:38:55.060555Z,27,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0900,8c1f64ddb0000155,0
attachments/,"""0b00dab2-0000-0d00-0000-6804c1dd0000""",LHocAPPPqmXZ6ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXZ6ykAAAAAAA==/,1745142237,24.9,,,false,,50,false,8c1f64ddb0000155-20250420094125060555,false,true,0,750,2025-04-20T09:41:25.060555Z,26.9,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0900,8c1f64ddb0000155,0
attachments/,"""0b00dbb2-0000-0d00-0000-6804c1dd0000""",LHocAPPPqmXa6ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXa6ykAAAAAAA==/,1745142237,24.9,,,false,28.9,50,false,8c1f64ddb0000155-20250420094355060555,false,true,0,750,2025-04-20T09:43:55.060555Z,26.7,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0900,8c1f64ddb0000155,0
attachments/,"""0b00deb3-0000-0d00-0000-6804c4350000""",LHocAPPPqmVo7CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVo7CkAAAAAAA==/,1745142837,24.9,,,false,,50,false,8c1f64ddb0000155-20250420094857294632,false,true,0,750,2025-04-20T09:48:57.294632Z,26.7,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0800,8c1f64ddb0000155,0
attachments/,"""0b00dfb3-0000-0d00-0000-6804c4350000""",LHocAPPPqmVp7CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVp7CkAAAAAAA==/,1745142837,24.9,,,false,,51,false,8c1f64ddb0000155-20250420095127294632,false,true,0,750,2025-04-20T09:51:27.294632Z,26.5,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0800,8c1f64ddb0000155,0
attachments/,"""0b00e0b3-0000-0d00-0000-6804c4350000""",LHocAPPPqmVq7CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVq7CkAAAAAAA==/,1745142837,24.9,,,false,,50,false,8c1f64ddb0000155-20250420094627294632,false,true,0,750,2025-04-20T09:46:27.294632Z,26.7,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0900,8c1f64ddb0000155,0
attachments/,"""0b00e1b3-0000-0d00-0000-6804c4350000""",LHocAPPPqmVr7CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVr7CkAAAAAAA==/,1745142837,24.9,,,false,28.5,51,false,8c1f64ddb0000155-20250420095357294632,false,true,0,750,2025-04-20T09:53:57.294632Z,26.6,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0800,8c1f64ddb0000155,0
attachments/,"""0b00deb4-0000-0d00-0000-6804c68c0000""",LHocAPPPqmX17CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmX17CkAAAAAAA==/,1745143436,24.9,2.97,0,false,,51,false,8c1f64ddb0000155-20250420095626572890,false,true,0,750,2025-04-20T09:56:26.572890Z,26.5,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0800,8c1f64ddb0000155,0
attachments/,"""0b00dfb4-0000-0d00-0000-6804c68c0000""",LHocAPPPqmX27CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmX27CkAAAAAAA==/,1745143436,24.9,2.97,0,false,,51,false,8c1f64ddb0000155-20250420095856572890,false,true,0,750,2025-04-20T09:58:56.572890Z,26.5,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0800,8c1f64ddb0000155,0
attachments/,"""0b00e0b4-0000-0d00-0000-6804c68d0000""",LHocAPPPqmX37CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmX37CkAAAAAAA==/,1745143437,24.9,2.97,0,false,,51,false,8c1f64ddb0000155-20250420100126572890,false,true,0,750,2025-04-20T10:01:26.572890Z,26.4,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0800,8c1f64ddb0000155,0
attachments/,"""0b00e1b4-0000-0d00-0000-6804c68d0000""",LHocAPPPqmX47CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmX47CkAAAAAAA==/,1745143437,24.9,2.97,0,false,28.2,51,false,8c1f64ddb0000155-20250420100356572890,false,true,0,750,2025-04-20T10:03:56.572890Z,26.4,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0800,8c1f64ddb0000155,0
attachments/,"""0b00e6b5-0000-0d00-0000-6804c8e50000""",LHocAPPPqmWC7SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWC7SkAAAAAAA==/,1745144037,24.9,,,false,,52,false,8c1f64ddb0000155-20250420100856896688,false,true,0,750,2025-04-20T10:08:56.896688Z,26.2,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0800,8c1f64ddb0000155,0
attachments/,"""0b00e7b5-0000-0d00-0000-6804c8e50000""",LHocAPPPqmWD7SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWD7SkAAAAAAA==/,1745144037,24.9,,,false,,51,false,8c1f64ddb0000155-20250420100626896688,false,true,0,750,2025-04-20T10:06:26.896688Z,26.4,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0800,8c1f64ddb0000155,0
attachments/,"""0b00e8b5-0000-0d00-0000-6804c8e50000""",LHocAPPPqmWE7SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWE7SkAAAAAAA==/,1745144037,24.9,,,false,,52,false,8c1f64ddb0000155-20250420101126896688,false,true,0,750,2025-04-20T10:11:26.896688Z,26.2,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0800,8c1f64ddb0000155,0
attachments/,"""0b00e9b5-0000-0d00-0000-6804c8e50000""",LHocAPPPqmWF7SkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWF7SkAAAAAAA==/,1745144037,24.9,,,false,27.9,52,false,8c1f64ddb0000155-20250420101356896688,false,true,0,750,2025-04-20T10:13:56.896688Z,26.2,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0700,8c1f64ddb0000155,0
attachments/,"""0b00e2b6-0000-0d00-0000-6804cb3d0000""",LHocAPPPqmUS7ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUS7ikAAAAAAA==/,1745144637,24.9,,,false,,52,false,8c1f64ddb0000155-20250420101626919781,false,true,0,750,2025-04-20T10:16:26.919781Z,26.1,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0700,8c1f64ddb0000155,0
attachments/,"""0b00e3b6-0000-0d00-0000-6804cb3d0000""",LHocAPPPqmUT7ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUT7ikAAAAAAA==/,1745144637,24.9,,,false,,53,false,8c1f64ddb0000155-20250420101856919781,false,true,0,750,2025-04-20T10:18:56.919781Z,26,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0700,8c1f64ddb0000155,0
attachments/,"""0b00e4b6-0000-0d00-0000-6804cb3d0000""",LHocAPPPqmUU7ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUU7ikAAAAAAA==/,1745144637,24.9,,,false,,53,false,8c1f64ddb0000155-20250420102126919781,false,true,0,750,2025-04-20T10:21:26.919781Z,25.9,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0700,8c1f64ddb0000155,0
attachments/,"""0b00e5b6-0000-0d00-0000-6804cb3d0000""",LHocAPPPqmUV7ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUV7ikAAAAAAA==/,1745144637,24.9,,,false,27.6,53,false,8c1f64ddb0000155-20250420102356919781,false,true,0,750,2025-04-20T10:23:56.919781Z,25.9,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0700,8c1f64ddb0000155,0
attachments/,"""0b00e3b7-0000-0d00-0000-6804cd950000""",LHocAPPPqmWe7ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWe7ikAAAAAAA==/,1745145237,24.9,2.96,0,false,,53,false,8c1f64ddb0000155-20250420102627104149,false,true,0,750,2025-04-20T10:26:27.104149Z,25.9,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0700,8c1f64ddb0000155,0
attachments/,"""0b00e4b7-0000-0d00-0000-6804cd950000""",LHocAPPPqmWf7ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWf7ikAAAAAAA==/,1745145237,24.9,2.96,0,false,,53,false,8c1f64ddb0000155-20250420102857104149,false,true,0,750,2025-04-20T10:28:57.104149Z,26,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0700,8c1f64ddb0000155,0
attachments/,"""0b00e5b7-0000-0d00-0000-6804cd950000""",LHocAPPPqmWg7ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWg7ikAAAAAAA==/,1745145237,24.9,2.96,0,false,27.5,53,false,8c1f64ddb0000155-20250420103357104149,false,true,0,750,2025-04-20T10:33:57.104149Z,25.9,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""0b00e6b7-0000-0d00-0000-6804cd950000""",LHocAPPPqmWh7ikAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmWh7ikAAAAAAA==/,1745145237,24.9,2.96,0,false,,53,false,8c1f64ddb0000155-20250420103127104149,false,true,0,750,2025-04-20T10:31:27.104149Z,26,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0700,8c1f64ddb0000155,0
attachments/,"""0b0005b9-0000-0d00-0000-6804cfec0000""",LHocAPPPqmUu7ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUu7ykAAAAAAA==/,1745145836,24.9,,,false,,53,false,8c1f64ddb0000155-20250420103625780943,false,true,0,750,2025-04-20T10:36:25.780943Z,25.9,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""0b0006b9-0000-0d00-0000-6804cfec0000""",LHocAPPPqmUv7ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUv7ykAAAAAAA==/,1745145836,24.9,,,false,,53,false,8c1f64ddb0000155-20250420103855780943,false,true,0,750,2025-04-20T10:38:55.780943Z,25.8,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""0b0007b9-0000-0d00-0000-6804cfec0000""",LHocAPPPqmUw7ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUw7ykAAAAAAA==/,1745145836,24.8,,,false,27.2,54,false,8c1f64ddb0000155-20250420104355780943,false,true,0,750,2025-04-20T10:43:55.780943Z,25.6,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""0b0008b9-0000-0d00-0000-6804cfec0000""",LHocAPPPqmUx7ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmUx7ykAAAAAAA==/,1745145836,24.9,,,false,,54,false,8c1f64ddb0000155-20250420104125780943,false,true,0,750,2025-04-20T10:41:25.780943Z,25.7,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""0b0039ba-0000-0d00-0000-6804d2440000""",LHocAPPPqmW+7ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmW+7ykAAAAAAA==/,1745146436,24.8,,,false,,54,false,8c1f64ddb0000155-20250420104626077041,false,true,0,750,2025-04-20T10:46:26.077041Z,25.7,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""0b003aba-0000-0d00-0000-6804d2440000""",LHocAPPPqmW-7ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmW-7ykAAAAAAA==/,1745146436,24.8,,,false,,54,false,8c1f64ddb0000155-20250420104856077041,false,true,0,750,2025-04-20T10:48:56.077041Z,25.7,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""0b003bba-0000-0d00-0000-6804d2440000""",LHocAPPPqmXA7ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXA7ykAAAAAAA==/,1745146436,24.8,,,false,,54,false,8c1f64ddb0000155-20250420105126077041,false,true,0,750,2025-04-20T10:51:26.077041Z,25.7,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""0b003cba-0000-0d00-0000-6804d2440000""",LHocAPPPqmXB7ykAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXB7ykAAAAAAA==/,1745146436,24.8,,,false,27,54,false,8c1f64ddb0000155-20250420105356077041,false,true,0,750,2025-04-20T10:53:56.077041Z,25.6,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,0
attachments/,"""0b00a9bb-0000-0d00-0000-6804d49c0000""",LHocAPPPqmVO8CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVO8CkAAAAAAA==/,1745147036,24.8,2.96,0,false,,55,false,8c1f64ddb0000155-20250420110125615382,false,true,28,750,2025-04-20T11:01:25.615382Z,25.4,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,3
attachments/,"""0b00aabb-0000-0d00-0000-6804d49c0000""",LHocAPPPqmVP8CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVP8CkAAAAAAA==/,1745147036,24.8,2.96,0,false,,54,false,8c1f64ddb0000155-20250420105625615382,false,true,28,750,2025-04-20T10:56:25.615382Z,25.6,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,3
attachments/,"""0b00abbb-0000-0d00-0000-6804d49c0000""",LHocAPPPqmVQ8CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVQ8CkAAAAAAA==/,1745147036,24.8,2.96,0,false,26.7,55,false,8c1f64ddb0000155-20250420110355615382,false,true,28,750,2025-04-20T11:03:55.615382Z,25.3,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,3
attachments/,"""0b00acbb-0000-0d00-0000-6804d49c0000""",LHocAPPPqmVR8CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmVR8CkAAAAAAA==/,1745147036,24.8,2.96,0,false,,54,false,8c1f64ddb0000155-20250420105855615382,false,true,28,750,2025-04-20T10:58:55.615382Z,25.5,0,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,3
attachments/,"""0b00babc-0000-0d00-0000-6804d6f50000""",LHocAPPPqmXa8CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXa8CkAAAAAAA==/,1745147637,24.8,,,false,,55,false,8c1f64ddb0000155-20250420110627339232,false,true,88,750,2025-04-20T11:06:27.339232Z,25.3,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,9
attachments/,"""0b00bbbc-0000-0d00-0000-6804d6f50000""",LHocAPPPqmXb8CkAAAAAAA==,dbs/LHocAA==/colls/LHocAPPPqmU=/docs/LHocAPPPqmXb8CkAAAAAAA==/,1745147637,24.8,,,false,,55,false,8c1f64ddb0000155-20250420110857339232,false,true,88,750,2025-04-20T11:08:57.339232Z,25.3,,6,0,1,da8b1f31-b35d-4329-875c-d1e8c3f39f55,0.0600,8c1f64ddb0000155,9
